date,last
2018-08-12 03:48:46,713231.0
2018-08-12 03:48:52,713172.0
2018-08-12 03:49:07,713034.0
2018-08-12 03:49:14,712907.0
2018-08-12 03:49:18,712938.0
2018-08-12 03:49:24,712912.0
2018-08-12 03:49:34,712938.0
2018-08-12 03:49:47,712855.0
2018-08-12 03:49:48,712508.0
2018-08-12 03:49:53,712878.0
2018-08-12 03:49:55,713168.0
2018-08-12 03:50:03,712909.0
2018-08-12 03:50:12,712945.0
2018-08-12 03:50:24,712939.0
2018-08-12 03:50:28,712508.0
2018-08-12 03:50:36,712907.0
2018-08-12 03:50:46,713178.0
2018-08-12 03:50:51,712727.0
2018-08-12 03:51:04,712886.0
2018-08-12 03:51:16,712894.0
2018-08-12 03:51:29,712707.0
2018-08-12 03:51:36,712720.0
2018-08-12 03:51:38,712508.0
2018-08-12 03:51:40,712630.0
2018-08-12 03:51:46,712853.0
2018-08-12 03:51:51,712784.0
2018-08-12 03:51:56,712768.0
2018-08-12 03:52:02,712508.0
2018-08-12 03:52:07,712789.0
2018-08-12 03:52:17,712757.0
2018-08-12 03:52:30,712789.0
2018-08-12 03:52:40,712779.0
2018-08-12 03:52:44,712877.0
2018-08-12 03:52:56,712886.0
2018-08-12 03:53:06,712767.0
2018-08-12 03:53:19,712600.0
2018-08-12 03:53:23,712508.0
2018-08-12 03:53:29,712576.0
2018-08-12 03:53:35,712571.0
2018-08-12 03:53:41,711842.0
2018-08-12 03:53:50,711541.0
2018-08-12 03:54:04,711523.0
2018-08-12 03:54:16,711488.0
2018-08-12 03:54:29,711523.0
2018-08-12 03:54:36,711033.0
2018-08-12 03:54:42,711523.0
2018-08-12 03:54:54,711761.0
2018-08-12 03:55:05,712098.0
2018-08-12 03:55:14,712241.0
2018-08-12 03:55:23,712549.0
2018-08-12 03:55:37,712608.0
2018-08-12 03:55:43,712514.0
2018-08-12 03:55:48,712519.0
2018-08-12 03:55:54,712688.0
2018-08-12 03:56:06,712429.0
2018-08-12 03:56:21,712559.0
2018-08-12 03:56:32,712638.0
2018-08-12 03:56:40,712539.0
2018-08-12 03:56:43,711766.0
2018-08-12 03:56:47,712716.0
2018-08-12 03:56:53,712471.0
2018-08-12 03:56:59,712372.0
2018-08-12 03:57:09,712431.0
2018-08-12 03:57:22,712530.0
2018-08-12 03:57:34,712451.0
2018-08-12 03:57:46,711895.0
2018-08-12 03:57:49,712490.0
2018-08-12 03:57:51,712451.0
2018-08-12 03:57:59,712442.0
2018-08-12 03:58:12,712343.0
2018-08-12 03:58:18,712443.0
2018-08-12 03:58:19,712909.0
2018-08-12 03:58:20,712939.0
2018-08-12 03:58:24,712940.0
2018-08-12 03:58:31,712910.0
2018-08-12 03:58:36,712940.0
2018-08-12 03:58:47,712979.0
2018-08-12 03:58:55,713435.0
2018-08-12 03:59:01,713030.0
2018-08-12 03:59:11,713002.0
2018-08-12 03:59:18,713026.0
2018-08-12 03:59:26,712444.0
2018-08-12 03:59:28,712226.0
2018-08-12 03:59:33,712815.0
2018-08-12 03:59:35,710597.0
2018-08-12 03:59:42,710598.0
2018-08-12 03:59:48,711224.0
2018-08-12 03:59:54,711292.0
2018-08-12 04:00:01,711031.0
2018-08-12 04:00:08,711040.0
2018-08-12 04:00:22,711192.0
2018-08-12 04:00:30,711178.0
2018-08-12 04:00:41,711121.0
2018-08-12 04:00:42,711755.0
2018-08-12 04:00:49,711091.0
2018-08-12 04:01:00,711090.0
2018-08-12 04:01:13,711221.0
2018-08-12 04:01:35,711220.0
2018-08-12 04:01:46,711135.0
2018-08-12 04:02:00,710857.0
2018-08-12 04:02:03,709087.0
2018-08-12 04:02:14,710221.0
2018-08-12 04:02:32,710263.0
2018-08-12 04:02:44,710286.0
2018-08-12 04:02:47,710305.0
2018-08-12 04:02:52,710284.0
2018-08-12 04:03:06,710388.0
2018-08-12 04:03:16,710199.0
2018-08-12 04:03:28,710220.0
2018-08-12 04:03:44,710304.0
2018-08-12 04:03:48,710220.0
2018-08-12 04:04:12,710346.0
2018-08-12 04:04:21,710325.0
2018-08-12 04:04:29,710262.0
2018-08-12 04:04:40,709478.0
2018-08-12 04:04:41,710305.0
2018-08-12 04:04:51,710326.0
2018-08-12 04:05:06,710305.0
2018-08-12 04:05:19,710221.0
2018-08-12 04:05:39,710284.0
2018-08-12 04:05:45,710081.0
2018-08-12 04:05:54,710242.0
2018-08-12 04:06:00,710263.0
2018-08-12 04:06:07,710305.0
2018-08-12 04:06:13,710479.0
2018-08-12 04:06:26,710200.0
2018-08-12 04:06:35,710571.0
2018-08-12 04:06:38,710221.0
2018-08-12 04:06:52,710368.0
2018-08-12 04:06:59,710263.0
2018-08-12 04:07:10,710221.0
2018-08-12 04:07:19,710242.0
2018-08-12 04:07:30,710220.0
2018-08-12 04:07:39,710304.0
2018-08-12 04:07:45,710673.0
2018-08-12 04:07:47,710219.0
2018-08-12 04:07:51,710303.0
2018-08-12 04:07:59,710261.0
2018-08-12 04:08:10,710304.0
2018-08-12 04:08:24,709780.0
2018-08-12 04:08:31,709800.0
2018-08-12 04:08:33,710739.0
2018-08-12 04:08:39,710199.0
2018-08-12 04:08:43,710301.0
2018-08-12 04:08:46,710300.0
2018-08-12 04:08:51,710363.0
2018-08-12 04:09:05,710321.0
2018-08-12 04:09:11,710237.0
2018-08-12 04:09:18,710301.0
2018-08-12 04:09:20,710279.0
2018-08-12 04:09:32,710105.0
2018-08-12 04:09:36,709388.0
2018-08-12 04:09:40,710256.0
2018-08-12 04:09:47,709256.0
2018-08-12 04:09:52,710274.0
2018-08-12 04:10:04,710235.0
2018-08-12 04:17:55,710196.0
2018-08-12 04:17:57,709224.0
2018-08-12 04:18:04,709702.0
2018-08-12 04:18:14,708859.0
2018-08-12 04:18:18,708906.0
2018-08-12 04:18:21,708907.0
2018-08-12 04:18:24,708566.0
2018-08-12 04:18:32,708599.0
2018-08-12 04:18:40,708461.0
2018-08-12 04:18:43,708480.0
2018-08-12 04:18:46,708765.0
2018-08-12 04:18:51,708704.0
2018-08-12 04:19:01,709165.0
2018-08-12 04:19:08,708420.0
2018-08-12 04:19:10,709341.0
2018-08-12 04:19:19,709214.0
2018-08-12 04:19:24,709433.0
2018-08-12 04:19:37,709612.0
2018-08-12 04:19:45,709751.0
2018-08-12 04:19:59,709213.0
2018-08-12 04:20:05,709656.0
2018-08-12 04:20:10,709252.0
2018-08-12 04:20:24,709552.0
2018-08-12 04:20:36,709583.0
2018-08-12 04:20:44,709625.0
2018-08-12 04:20:51,709541.0
2018-08-12 04:20:55,709340.0
2018-08-12 04:21:01,709162.0
2018-08-12 04:21:08,709133.0
2018-08-12 04:21:13,709168.0
2018-08-12 04:21:25,709180.0
2018-08-12 04:21:38,709062.0
2018-08-12 04:21:49,709079.0
2018-08-12 04:22:03,709062.0
2018-08-12 04:22:04,709235.0
2018-08-12 04:22:05,708865.0
2018-08-12 04:22:14,709313.0
2018-08-12 04:22:26,709329.0
2018-08-12 04:22:36,709332.0
2018-08-12 04:22:46,709395.0
2018-08-12 04:22:56,709549.0
2018-08-12 04:22:57,709754.0
2018-08-12 04:23:07,709686.0
2018-08-12 04:23:14,709641.0
2018-08-12 04:23:29,709656.0
2018-08-12 04:23:40,709773.0
2018-08-12 04:23:52,709791.0
2018-08-12 04:23:55,709658.0
2018-08-12 04:24:06,710250.0
2018-08-12 04:24:20,710118.0
2018-08-12 04:24:35,710228.0
2018-08-12 04:24:48,710921.0
2018-08-12 04:24:56,710869.0
2018-08-12 04:24:59,710759.0
2018-08-12 04:25:10,710904.0
2018-08-12 04:25:20,710680.0
2018-08-12 04:25:33,710362.0
2018-08-12 04:25:41,710588.0
2018-08-12 04:25:48,710436.0
2018-08-12 04:26:03,710411.0
2018-08-12 04:26:07,710831.0
2018-08-12 04:26:11,710625.0
2018-08-12 04:26:24,710461.0
2018-08-12 04:26:32,710445.0
2018-08-12 04:26:42,710429.0
2018-08-12 04:26:47,710339.0
2018-08-12 04:26:58,710359.0
2018-08-12 04:27:25,710366.0
2018-08-12 04:27:26,710092.0
2018-08-12 04:27:33,710366.0
2018-08-12 04:27:46,710339.0
2018-08-12 04:27:55,710347.0
2018-08-12 04:28:09,710359.0
2018-08-12 04:28:18,710403.0
2018-08-12 04:28:19,710411.0
2018-08-12 04:28:21,710404.0
2018-08-12 04:28:22,710067.0
2018-08-12 04:28:24,710403.0
2018-08-12 04:28:32,710472.0
2018-08-12 04:28:42,710366.0
2018-08-12 04:28:43,710404.0
2018-08-12 04:28:46,710405.0
2018-08-12 04:28:47,710516.0
2018-08-12 04:28:53,710507.0
2018-08-12 04:29:03,710579.0
2018-08-12 04:29:16,710591.0
2018-08-12 04:29:18,710497.0
2018-08-12 04:29:29,710492.0
2018-08-12 04:29:38,710382.0
2018-08-12 04:29:49,710401.0
2018-08-12 04:30:02,710643.0
2018-08-12 04:30:13,710490.0
2018-08-12 04:30:16,710099.0
2018-08-12 04:30:20,710531.0
2018-08-12 04:30:34,710490.0
2018-08-12 04:30:48,710683.0
2018-08-12 04:30:56,710737.0
2018-08-12 04:31:05,711041.0
2018-08-12 04:31:09,711008.0
2018-08-12 04:31:16,711024.0
2018-08-12 04:31:25,710846.0
2018-08-12 04:31:38,710863.0
2018-08-12 04:31:53,710894.0
2018-08-12 04:31:58,711029.0
2018-08-12 04:32:12,710923.0
2018-08-12 04:32:25,711065.0
2018-08-12 04:32:33,710822.0
2018-08-12 04:32:36,711029.0
2018-08-12 04:32:42,710948.0
2018-08-12 04:32:51,710595.0
2018-08-12 04:33:00,710644.0
2018-08-12 04:33:11,710570.0
2018-08-12 04:33:17,710644.0
2018-08-12 04:33:27,710583.0
2018-08-12 04:33:34,710361.0
2018-08-12 04:33:40,710704.0
2018-08-12 04:33:47,710734.0
2018-08-12 04:33:55,710841.0
2018-08-12 04:34:06,710719.0
2018-08-12 04:34:22,710894.0
2018-08-12 04:34:27,710826.0
2018-08-12 04:34:36,710574.0
2018-08-12 04:34:50,710624.0
2018-08-12 04:35:03,710636.0
2018-08-12 04:35:12,710094.0
2018-08-12 04:35:16,710673.0
2018-08-12 04:35:23,710624.0
2018-08-12 04:35:36,710407.0
2018-08-12 04:35:47,710415.0
2018-08-12 04:35:49,710020.0
2018-08-12 04:35:53,710364.0
2018-08-12 04:36:03,710558.0
2018-08-12 04:36:04,710349.0
2018-08-12 04:36:19,710287.0
2018-08-12 04:36:34,710212.0
2018-08-12 04:36:42,710020.0
2018-08-12 04:36:44,710123.0
2018-08-12 04:36:49,710121.0
2018-08-12 04:36:58,710028.0
2018-08-12 04:37:01,710298.0
2018-08-12 04:37:08,710265.0
2018-08-12 04:37:17,710271.0
2018-08-12 04:37:31,710314.0
2018-08-12 04:37:40,710536.0
2018-08-12 04:37:49,710581.0
2018-08-12 04:37:55,710586.0
2018-08-12 04:37:58,710529.0
2018-08-12 04:38:01,710178.0
2018-08-12 04:38:05,710468.0
2018-08-12 04:38:16,710608.0
2018-08-12 04:38:18,710586.0
2018-08-12 04:38:28,710540.0
2018-08-12 04:38:41,710462.0
2018-08-12 04:38:43,710437.0
2018-08-12 04:38:50,710693.0
2018-08-12 04:38:57,710893.0
2018-08-12 04:39:00,710781.0
2018-08-12 04:39:08,710722.0
2018-08-12 04:39:19,710707.0
2018-08-12 04:39:30,710735.0
2018-08-12 04:39:36,710808.0
2018-08-12 04:39:43,710721.0
2018-08-12 04:39:56,710692.0
2018-08-12 04:40:00,711180.0
2018-08-12 04:40:10,710794.0
2018-08-12 04:40:23,710712.0
2018-08-12 04:40:32,710725.0
2018-08-12 04:40:45,710698.0
2018-08-12 04:40:53,710618.0
2018-08-12 04:40:58,710632.0
2018-08-12 04:41:12,710685.0
2018-08-12 04:41:14,710812.0
2018-08-12 04:41:20,710632.0
2018-08-12 04:41:29,710685.0
2018-08-12 04:41:41,710658.0
2018-08-12 04:41:49,710698.0
2018-08-12 04:41:56,710672.0
2018-08-12 04:42:07,710698.0
2018-08-12 04:42:18,710738.0
2018-08-12 04:42:24,710860.0
2018-08-12 04:42:28,710725.0
2018-08-12 04:42:36,710632.0
2018-08-12 04:42:48,711056.0
2018-08-12 04:43:02,710985.0
2018-08-12 04:43:08,710895.0
2018-08-12 04:43:16,710924.0
2018-08-12 04:43:19,711002.0
2018-08-12 04:43:29,710913.0
2018-08-12 04:43:31,711877.0
2018-08-12 04:43:34,711348.0
2018-08-12 04:43:42,711804.0
2018-08-12 04:43:51,711852.0
2018-08-12 04:44:07,711661.0
2018-08-12 04:44:11,711760.0
2018-08-12 04:44:15,711619.0
2018-08-12 04:44:29,711661.0
2018-08-12 04:44:39,711561.0
2018-08-12 04:44:46,711574.0
2018-08-12 04:44:53,711660.0
2018-08-12 04:45:04,712225.0
2018-08-12 04:45:06,711646.0
2018-08-12 04:45:24,711402.0
2018-08-12 04:45:34,711465.0
2018-08-12 04:45:46,711444.0
2018-08-12 04:45:51,711412.0
2018-08-12 04:45:56,711370.0
2018-08-12 04:46:09,711498.0
2018-08-12 04:46:12,711496.0
2018-08-12 04:46:17,711563.0
2018-08-12 04:46:29,711450.0
2018-08-12 04:46:40,711462.0
2018-08-12 04:46:52,711439.0
2018-08-12 04:47:02,711416.0
2018-08-12 04:47:16,711576.0
2018-08-12 04:47:26,711524.0
2018-08-12 04:47:32,711777.0
2018-08-12 04:47:39,711498.0
2018-08-12 04:47:49,711483.0
2018-08-12 04:47:56,711551.0
2018-08-12 04:48:03,711537.0
2018-08-12 04:48:18,711423.0
2018-08-12 04:48:29,711444.0
2018-08-12 04:48:42,711146.0
2018-08-12 04:48:43,711024.0
2018-08-12 04:48:44,711022.0
2018-08-12 04:48:57,711173.0
2018-08-12 04:49:08,711370.0
2018-08-12 04:49:18,711381.0
2018-08-12 04:49:19,711423.0
2018-08-12 04:49:33,711370.0
2018-08-12 04:49:45,711423.0
2018-08-12 04:49:50,711391.0
2018-08-12 04:49:51,711013.0
2018-08-12 04:49:59,711165.0
2018-08-12 04:50:04,710830.0
2018-08-12 04:50:17,710872.0
2018-08-12 04:50:24,710767.0
2018-08-12 04:50:32,710809.0
2018-08-12 04:50:47,710766.0
2018-08-12 04:50:59,710566.0
2018-08-12 04:51:02,710478.0
2018-08-12 04:51:08,710617.0
2018-08-12 04:51:18,710634.0
2018-08-12 04:51:38,710668.0
2018-08-12 04:51:50,710634.0
2018-08-12 04:52:00,710548.0
2018-08-12 04:52:01,710391.0
2018-08-12 04:52:13,710685.0
2018-08-12 04:52:22,710668.0
2018-08-12 04:52:31,710617.0
2018-08-12 04:52:44,710686.0
2018-08-12 04:52:54,710566.0
2018-08-12 04:53:00,710770.0
2018-08-12 04:53:07,710668.0
2018-08-12 04:53:18,711139.0
2018-08-12 04:53:27,711315.0
2018-08-12 04:53:34,711398.0
2018-08-12 04:53:47,711344.0
2018-08-12 04:53:52,710511.0
2018-08-12 04:53:58,711327.0
2018-08-12 04:54:07,711309.0
2018-08-12 04:54:16,711212.0
2018-08-12 04:54:29,711165.0
2018-08-12 04:54:41,711220.0
2018-08-12 04:54:48,711126.0
2018-08-12 04:54:50,711206.0
2018-08-12 04:55:05,711420.0
2018-08-12 04:55:11,711472.0
2018-08-12 04:55:20,711506.0
2018-08-12 04:55:30,711541.0
2018-08-12 04:55:43,711386.0
2018-08-12 04:55:51,711265.0
2018-08-12 04:55:56,711151.0
2018-08-12 04:56:07,711387.0
2018-08-12 04:56:14,711353.0
2018-08-12 04:56:21,711285.0
2018-08-12 04:56:29,711267.0
2018-08-12 04:56:36,711153.0
2018-08-12 04:56:41,711197.0
2018-08-12 04:56:53,711650.0
2018-08-12 04:57:02,711241.0
2018-08-12 04:57:16,711281.0
2018-08-12 04:57:39,711194.0
2018-08-12 04:57:47,711332.0
2018-08-12 04:57:54,711315.0
2018-08-12 04:57:55,711354.0
2018-08-12 04:57:59,711838.0
2018-08-12 04:58:02,711267.0
2018-08-12 04:58:12,711260.0
2018-08-12 04:58:18,711231.0
2018-08-12 04:58:21,711232.0
2018-08-12 04:58:23,711158.0
2018-08-12 04:58:25,711231.0
2018-08-12 04:58:36,711372.0
2018-08-12 04:58:47,711240.0
2018-08-12 04:58:56,711166.0
2018-08-12 04:58:58,710573.0
2018-08-12 04:59:04,711285.0
2018-08-12 04:59:18,711124.0
2018-08-12 04:59:19,711164.0
2018-08-12 04:59:28,711052.0
2018-08-12 04:59:33,711063.0
2018-08-12 04:59:41,711181.0
2018-08-12 04:59:55,711347.0
2018-08-12 05:00:08,711250.0
2018-08-12 05:00:20,711218.0
2018-08-12 05:00:29,711250.0
2018-08-12 05:00:34,711266.0
2018-08-12 05:00:45,711331.0
2018-08-12 05:01:00,711139.0
2018-08-12 05:01:13,711196.0
2018-08-12 05:01:18,710812.0
2018-08-12 05:01:20,711267.0
2018-08-12 05:01:26,711210.0
2018-08-12 05:01:34,711016.0
2018-08-12 05:01:47,711082.0
2018-08-12 05:01:53,711016.0
2018-08-12 05:02:07,711060.0
2018-08-12 05:02:17,711153.0
2018-08-12 05:02:25,710562.0
2018-08-12 05:02:31,711146.0
2018-08-12 05:02:41,711145.0
2018-08-12 05:02:49,711097.0
2018-08-12 05:02:58,711133.0
2018-08-12 05:03:10,711267.0
2018-08-12 05:03:15,711153.0
2018-08-12 05:03:28,711267.0
2018-08-12 05:03:36,711079.0
2018-08-12 05:03:42,711267.0
2018-08-12 05:03:53,711153.0
2018-08-12 05:04:08,711182.0
2018-08-12 05:04:21,711239.0
2018-08-12 05:04:26,710914.0
2018-08-12 05:04:32,711239.0
2018-08-12 05:04:47,711167.0
2018-08-12 05:04:59,711139.0
2018-08-12 05:05:11,711239.0
2018-08-12 05:05:20,711388.0
2018-08-12 05:05:23,711139.0
2018-08-12 05:05:35,711210.0
2018-08-12 05:06:01,711347.0
2018-08-12 05:06:06,711266.0
2018-08-12 05:06:15,712089.0
2018-08-12 05:06:18,711266.0
2018-08-12 05:06:25,711299.0
2018-08-12 05:06:39,711331.0
2018-08-12 05:06:54,711338.0
2018-08-12 05:07:00,711287.0
2018-08-12 05:07:11,711320.0
2018-08-12 05:07:22,712181.0
2018-08-12 05:07:23,711238.0
2018-08-12 05:07:28,711263.0
2018-08-12 05:07:38,711266.0
2018-08-12 05:07:49,711281.0
2018-08-12 05:07:56,711223.0
2018-08-12 05:07:57,711237.0
2018-08-12 05:08:09,711165.0
2018-08-12 05:08:14,711539.0
2018-08-12 05:08:18,711223.0
2018-08-12 05:08:26,711237.0
2018-08-12 05:08:37,711223.0
2018-08-12 05:08:51,711252.0
2018-08-12 05:09:02,711211.0
2018-08-12 05:09:03,711071.0
2018-08-12 05:09:09,711064.0
2018-08-12 05:09:19,711099.0
2018-08-12 05:09:25,711111.0
2018-08-12 05:09:33,710993.0
2018-08-12 05:09:46,711067.0
2018-08-12 05:09:54,710935.0
2018-08-12 05:10:02,711011.0
2018-08-12 05:10:10,710954.0
2018-08-12 05:10:14,711187.0
2018-08-12 05:10:24,710992.0
2018-08-12 05:10:37,710944.0
2018-08-12 05:10:46,710925.0
2018-08-12 05:10:58,710954.0
2018-08-12 05:11:09,710960.0
2018-08-12 05:11:15,711271.0
2018-08-12 05:11:18,710970.0
2018-08-12 05:11:31,710992.0
2018-08-12 05:11:39,711011.0
2018-08-12 05:11:47,710944.0
2018-08-12 05:11:57,710992.0
2018-08-12 05:12:03,710622.0
2018-08-12 05:12:11,710954.0
2018-08-12 05:12:22,711119.0
2018-08-12 05:12:31,711146.0
2018-08-12 05:12:39,711119.0
2018-08-12 05:12:50,711187.0
2018-08-12 05:12:55,710641.0
2018-08-12 05:12:59,711132.0
2018-08-12 05:13:07,711227.0
2018-08-12 05:13:17,711214.0
2018-08-12 05:13:34,711219.0
2018-08-12 05:13:41,711322.0
2018-08-12 05:13:47,711147.0
2018-08-12 05:13:57,711373.0
2018-08-12 05:14:03,711353.0
2018-08-12 05:14:11,711410.0
2018-08-12 05:14:26,711296.0
2018-08-12 05:14:38,711277.0
2018-08-12 05:14:52,711238.0
2018-08-12 05:15:02,711826.0
2018-08-12 05:15:03,711353.0
2018-08-12 05:15:15,711409.0
2018-08-12 05:15:29,711277.0
2018-08-12 05:15:41,711315.0
2018-08-12 05:15:50,711466.0
2018-08-12 05:15:56,711408.0
2018-08-12 05:16:03,711402.0
2018-08-12 05:16:08,711490.0
2018-08-12 05:16:18,711435.0
2018-08-12 05:16:26,711259.0
2018-08-12 05:16:37,711337.0
2018-08-12 05:16:48,711376.0
2018-08-12 05:16:53,711396.0
2018-08-12 05:17:01,710436.0
2018-08-12 05:17:06,711318.0
2018-08-12 05:17:30,711259.0
2018-08-12 05:17:39,711211.0
2018-08-12 05:17:50,711160.0
2018-08-12 05:17:56,711116.0
2018-08-12 05:17:57,711159.0
2018-08-12 05:18:10,711115.0
2018-08-12 05:18:20,710950.0
2018-08-12 05:18:21,711039.0
2018-08-12 05:18:25,711038.0
2018-08-12 05:18:35,710688.0
2018-08-12 05:18:44,710708.0
2018-08-12 05:18:53,710995.0
2018-08-12 05:18:59,710982.0
2018-08-12 05:19:08,711009.0
2018-08-12 05:19:16,710946.0
2018-08-12 05:19:19,711080.0
2018-08-12 05:19:23,710509.0
2018-08-12 05:19:36,710472.0
2018-08-12 05:19:46,710827.0
2018-08-12 05:19:53,710808.0
2018-08-12 05:20:03,710847.0
2018-08-12 05:20:07,710299.0
2018-08-12 05:20:14,710728.0
2018-08-12 05:20:24,710711.0
2018-08-12 05:20:30,710580.0
2018-08-12 05:20:38,710629.0
2018-08-12 05:20:45,710678.0
2018-08-12 05:20:57,710580.0
2018-08-12 05:21:08,710646.0
2018-08-12 05:21:11,710510.0
2018-08-12 05:21:18,710629.0
2018-08-12 05:21:25,710819.0
2018-08-12 05:21:39,711026.0
2018-08-12 05:21:47,710977.0
2018-08-12 05:21:57,711242.0
2018-08-12 05:22:11,711003.0
2018-08-12 05:22:20,710836.0
2018-08-12 05:22:33,710845.0
2018-08-12 05:22:48,710865.0
2018-08-12 05:22:53,710884.0
2018-08-12 05:23:01,710845.0
2018-08-12 05:23:07,711023.0
2018-08-12 05:23:22,710924.0
2018-08-12 05:23:33,710865.0
2018-08-12 05:23:42,710904.0
2018-08-12 05:24:04,710749.0
2018-08-12 05:24:10,711371.0
2018-08-12 05:24:18,710713.0
2018-08-12 05:24:30,710694.0
2018-08-12 05:24:39,710619.0
2018-08-12 05:24:49,710638.0
2018-08-12 05:24:55,710814.0
2018-08-12 05:25:14,710771.0
2018-08-12 05:25:24,710944.0
2018-08-12 05:25:26,711621.0
2018-08-12 05:25:36,710879.0
2018-08-12 05:25:49,710922.0
2018-08-12 05:26:04,710858.0
2018-08-12 05:26:15,710836.0
2018-08-12 05:26:22,710858.0
2018-08-12 05:26:35,710814.0
2018-08-12 05:26:38,710402.0
2018-08-12 05:26:41,710922.0
2018-08-12 05:26:47,710771.0
2018-08-12 05:26:59,710750.0
2018-08-12 05:27:08,711227.0
2018-08-12 05:27:14,711130.0
2018-08-12 05:27:21,711169.0
2018-08-12 05:27:29,711150.0
2018-08-12 05:27:41,711190.0
2018-08-12 05:27:45,710366.0
2018-08-12 05:27:51,711131.0
2018-08-12 05:27:56,711210.0
2018-08-12 05:28:00,711170.0
2018-08-12 05:28:12,711043.0
2018-08-12 05:28:19,711133.0
2018-08-12 05:28:21,711079.0
2018-08-12 05:28:22,711133.0
2018-08-12 05:28:25,710684.0
2018-08-12 05:28:35,710996.0
2018-08-12 05:28:44,711157.0
2018-08-12 05:28:46,711087.0
2018-08-12 05:28:47,711157.0
2018-08-12 05:28:54,711122.0
2018-08-12 05:28:56,711486.0
2018-08-12 05:28:59,711128.0
2018-08-12 05:29:08,711319.0
2018-08-12 05:29:13,711155.0
2018-08-12 05:29:19,711238.0
2018-08-12 05:29:26,711109.0
2018-08-12 05:29:41,711146.0
2018-08-12 05:29:49,711239.0
2018-08-12 05:29:59,711019.0
2018-08-12 05:30:11,711121.0
2018-08-12 05:30:20,711002.0
2018-08-12 05:30:34,711070.0
2018-08-12 05:30:41,711155.0
2018-08-12 05:30:55,711002.0
2018-08-12 05:31:08,711070.0
2018-08-12 05:31:16,711138.0
2018-08-12 05:31:19,711289.0
2018-08-12 05:31:26,711121.0
2018-08-12 05:31:39,711105.0
2018-08-12 05:31:48,711019.0
2018-08-12 05:32:00,711122.0
2018-08-12 05:32:10,711156.0
2018-08-12 05:32:19,711139.0
2018-08-12 05:32:30,710885.0
2018-08-12 05:32:36,711105.0
2018-08-12 05:32:45,711002.0
2018-08-12 05:32:58,711070.0
2018-08-12 05:33:07,711019.0
2018-08-12 05:33:15,711036.0
2018-08-12 05:33:21,711122.0
2018-08-12 05:33:32,711002.0
2018-08-12 05:33:36,711367.0
2018-08-12 05:33:40,711088.0
2018-08-12 05:33:47,711105.0
2018-08-12 05:33:53,711156.0
2018-08-12 05:34:00,711002.0
2018-08-12 05:34:08,711088.0
2018-08-12 05:34:18,711036.0
2018-08-12 05:34:28,711105.0
2018-08-12 05:34:31,710273.0
2018-08-12 05:34:43,711036.0
2018-08-12 05:34:49,711156.0
2018-08-12 05:35:02,711122.0
2018-08-12 05:35:08,711104.0
2018-08-12 05:35:22,711036.0
2018-08-12 05:35:35,711070.0
2018-08-12 05:35:36,711095.0
2018-08-12 05:35:46,711018.0
2018-08-12 05:35:56,711001.0
2018-08-12 05:36:06,711035.0
2018-08-12 05:36:19,711146.0
2018-08-12 05:36:28,711203.0
2018-08-12 05:36:32,711562.0
2018-08-12 05:36:35,711240.0
2018-08-12 05:36:51,711104.0
2018-08-12 05:36:58,711069.0
2018-08-12 05:37:11,711052.0
2018-08-12 05:37:24,711018.0
2018-08-12 05:37:34,711052.0
2018-08-12 05:37:44,711069.0
2018-08-12 05:37:48,711878.0
2018-08-12 05:37:51,711001.0
2018-08-12 05:37:56,711086.0
2018-08-12 05:37:58,711001.0
2018-08-12 05:38:12,711052.0
2018-08-12 05:38:19,711087.0
2018-08-12 05:38:27,711138.0
2018-08-12 05:38:33,711087.0
2018-08-12 05:38:56,711120.0
2018-08-12 05:39:04,711937.0
2018-08-12 05:39:06,711154.0
2018-08-12 05:39:11,711938.0
2018-08-12 05:39:19,711002.0
2018-08-12 05:39:20,711087.0
2018-08-12 05:39:36,711053.0
2018-08-12 05:39:42,711138.0
2018-08-12 05:39:45,711028.0
2018-08-12 05:39:52,711036.0
2018-08-12 05:40:01,711019.0
2018-08-12 05:40:07,711002.0
2018-08-12 05:40:19,711121.0
2018-08-12 05:40:33,711053.0
2018-08-12 05:40:38,711728.0
2018-08-12 05:40:44,711019.0
2018-08-12 05:40:49,711036.0
2018-08-12 05:40:58,711053.0
2018-08-12 05:41:11,711121.0
2018-08-12 05:41:24,711002.0
2018-08-12 05:41:36,711053.0
2018-08-12 05:41:40,710917.0
2018-08-12 05:41:43,711070.0
2018-08-12 05:42:08,710927.0
2018-08-12 05:42:20,710987.0
2018-08-12 05:42:33,710957.0
2018-08-12 05:42:38,710927.0
2018-08-12 05:42:41,711569.0
2018-08-12 05:42:51,710942.0
2018-08-12 05:43:02,711047.0
2018-08-12 05:43:10,710957.0
2018-08-12 05:43:22,711002.0
2018-08-12 05:43:29,711032.0
2018-08-12 05:43:43,711002.0
2018-08-12 05:43:45,711152.0
2018-08-12 05:43:53,710942.0
2018-08-12 05:44:00,711017.0
2018-08-12 05:44:24,711002.0
2018-08-12 05:44:36,711047.0
2018-08-12 05:44:43,710972.0
2018-08-12 05:44:56,711002.0
2018-08-12 05:45:00,711583.0
2018-08-12 05:45:03,711032.0
2018-08-12 05:45:29,711104.0
2018-08-12 05:45:38,711155.0
2018-08-12 05:45:53,711138.0
2018-08-12 05:45:54,710948.0
2018-08-12 05:46:02,711155.0
2018-08-12 05:46:09,711166.0
2018-08-12 05:46:17,711073.0
